ATHENS-NOA,335,2017,7,24,12,0,0,37.9721,23.718000000000004,130.0,0.366285,0.211896,0.16706300000000002,0.150476,0.3681,0.212314,0.167371,0.152371,0.90975,0.91025,0.92375,0.92725,0.040977,0.024287,0.01642,0.014269,0.6915859999999999,0.659379,0.672003,0.685847,0.032571,0.140429,0.435429,0.09,2.173143,0.658571,1.170038,0.590291699,1.327532,1.5201,1.49375,1.47615,1.4673,0.008594,0.006954000000000001,0.005693999999999999,0.005784
Abracos_Hill,349,1999,7,27,12,0,0,-10.76,-62.358333,259.0,0.391613,0.16952,0.097561,0.06972300000000001,0.3917,0.1697,0.0977,0.069367,0.9011,0.8674,0.8303,0.7976,0.05359,0.030267,0.021428,0.017577000000000002,0.65378,0.5434770000000001,0.489188,0.475076,0.051,0.144333,0.379333,0.022333,3.286667,0.661333,2.015199,2.153151017,1.348076,1.4107,1.4273,1.4285,1.4245,0.014727,0.014272,0.01401,0.014033000000000002
Abracos_Hill,403,2001,8,12,12,0,0,-10.76,-62.358333,259.0,0.384362,0.16556400000000002,0.101991,0.078748,0.3853,0.16616,0.10186,0.07806,0.89345,0.8335,0.7818,0.75325,0.054314,0.036699,0.028699,0.024366,0.643605,0.542763,0.50257,0.4986,0.043,0.1374,0.3636,0.0346,3.3918,0.6758,1.940937,1.673039767,0.93726,1.47645,1.4841,1.48635,1.4906,0.016802,0.01926,0.020278,0.020457
Abracos_Hill,417,2001,9,18,12,0,0,-10.76,-62.358333,259.0,0.320962,0.145289,0.092306,0.073321,0.321213,0.145763,0.092638,0.072362,0.9058,0.8473,0.7989,0.7718,0.038881,0.027921,0.022637,0.019538,0.653352,0.577054,0.543054,0.5379189999999999,0.031625,0.147,0.390875,0.032,3.210375,0.721,1.819506,1.552941245,0.79228,1.5976,1.5526,1.5414,1.5349,0.018263,0.022491,0.024215,0.024653
Abracos_Hill,457,2003,7,14,12,0,0,-10.76,-62.358333,259.0,0.358974,0.155026,0.089407,0.062947,0.360025,0.156025,0.08955,0.064075,0.912,0.8851,0.8547,0.8306,0.038313,0.02172,0.015372,0.012511,0.661687,0.546034,0.485595,0.464449,0.0505,0.149,0.39375,0.01875,3.36325,0.61625,2.031889,2.104444717,1.340157,1.5128,1.499,1.4851,1.471,0.016404,0.015438,0.014966,0.014696
Abracos_Hill,459,2003,7,29,12,0,0,-10.76,-62.358333,259.0,0.366691,0.163194,0.099611,0.074878,0.367333,0.163833,0.0995,0.075433,0.9478,0.9342,0.9179,0.9063,0.021730000000000003,0.011907,0.008669,0.007174,0.662937,0.596066,0.561198,0.5546840000000001,0.032667,0.16,0.401,0.037667,3.204333,0.6493329999999999,1.910793,1.740881594,1.355851,1.5299,1.5148,1.5125,1.5064,0.008829,0.007865,0.007664,0.007573999999999998
Abracos_Hill,461,2003,8,2,12,0,0,-10.76,-62.358333,259.0,0.370035,0.158176,0.093141,0.068192,0.3701,0.15925,0.0933,0.068725,0.9408,0.916,0.8927,0.8778,0.026353,0.016285,0.012381,0.010526,0.658153,0.561641,0.508238,0.492928,0.0365,0.15325,0.36325,0.026,3.0235,0.70325,2.022123,1.921904006,1.111423,1.6,1.5528,1.5427,1.5367,0.009995,0.009838,0.009732,0.009689
Abu_Al_Bukhoosh,533,2004,9,28,12,0,0,25.495,53.145833,24.5,0.379652,0.244977,0.202782,0.187026,0.3839,0.246967,0.203833,0.186567,0.8728,0.8655,0.8516,0.8468,0.07081799999999999,0.043961,0.036972000000000005,0.033254,0.698969,0.6552600000000001,0.655284,0.659871,0.033,0.125667,0.4320000000000001,0.13933299999999998,2.607667,0.637333,0.891602,0.556444077,0.973777,1.594,1.5928,1.6,1.6,0.016362,0.012866999999999998,0.012952000000000002,0.013093
Abu_Al_Bukhoosh,537,2004,10,9,12,0,0,25.495,53.145833,24.5,0.38727,0.220946,0.172926,0.150706,0.3894,0.22202,0.17078,0.15002,0.8268,0.82155,0.8062,0.81055,0.07775399999999999,0.044214,0.03625,0.030953,0.682766,0.630202,0.631724,0.642251,0.0318,0.1384,0.4232,0.0934,2.481,0.6654,1.213729,0.8148103529999999,1.154348,1.5999,1.6,1.6,1.6,0.027972000000000004,0.019411,0.01882,0.017785
Abu_Al_Bukhoosh,551,2004,11,1,12,0,0,25.495,53.145833,24.5,0.374563,0.25477,0.217163,0.199511,0.377283,0.256283,0.217783,0.200567,0.9144,0.9446,0.9434,0.9483,0.034585000000000005,0.015323,0.013427,0.011333,0.739877,0.688335,0.67807,0.681157,0.029667,0.156,0.435167,0.137667,2.363833,0.6285,0.821176,0.5177189,1.447254,1.4832,1.5044,1.5246,1.5235,0.005607,0.003053,0.0032600000000000003,0.003148
AgiaMarina_Xyliatou,599,2015,7,12,12,0,0,35.038000000000004,33.0577,521.0,0.342188,0.16462100000000002,0.105127,0.083052,0.343467,0.165767,0.106517,0.08403300000000001,0.983,0.9764,0.97,0.9666,0.006895999999999999,0.004547,0.003677,0.003203,0.708434,0.616614,0.57773,0.570719,0.049,0.1625,0.383,0.044667,2.772,0.619,1.709964,1.490557151,0.929299,1.44,1.4406,1.4399,1.4399,0.001715,0.0017629999999999996,0.001868,0.00192
AgiaMarina_Xyliatou,601,2015,7,26,12,0,0,35.038000000000004,33.0577,521.0,0.388593,0.196229,0.131375,0.107191,0.390329,0.1979,0.133129,0.108171,0.988925,0.984725,0.980675,0.97895,0.005418,0.003752,0.003167,0.002792,0.713684,0.643838,0.6162449999999999,0.612696,0.049714,0.171429,0.400429,0.06371399999999999,2.8324290000000003,0.609571,1.5770309999999998,1.305162501,0.938997,1.3807,1.3881,1.3908,1.391475,0.000921,0.0009880000000000002,0.00112,0.001173
AgiaMarina_Xyliatou,605,2015,9,14,12,0,0,35.038000000000004,33.0577,521.0,0.275816,0.182456,0.15026199999999998,0.13942000000000002,0.277725,0.184337,0.15276199999999998,0.14083800000000002,0.982167,0.987767,0.984033,0.981333,0.007851,0.003333,0.0034659999999999995,0.003642,0.739935,0.702304,0.6999609999999999,0.704162,0.028625,0.173125,0.475375,0.081375,1.95775,0.588875,0.7670359999999999,0.5109296010000001,1.386335,1.3855,1.4011,1.409,1.416733,0.001108,0.000687,0.000924,0.001133
AgiaMarina_Xyliatou,609,2015,11,17,12,0,0,35.038000000000004,33.0577,521.0,0.332484,0.243443,0.215928,0.205775,0.335778,0.245622,0.217489,0.207167,0.940733,0.984867,0.987067,0.990267,0.031629000000000004,0.006392,0.004949,0.00361,0.709766,0.66948,0.669602,0.674197,0.023222,0.135889,0.475889,0.164556,2.522444,0.590222,0.75767,0.305680927,2.837122,1.505,1.527867,1.522633,1.5132,0.002522,0.0006129999999999999,0.000605,0.0005
AgiaMarina_Xyliatou,613,2016,5,12,12,0,0,35.038000000000004,33.0577,521.0,0.219857,0.146297,0.125507,0.114323,0.220575,0.1492,0.1252,0.115125,0.9788,0.9912,0.9921,0.9927,0.009000000000000001,0.002702,0.002116,0.001806,0.684204,0.652766,0.659913,0.670686,0.019,0.15175,0.483,0.05675,1.70675,0.6355,0.938774,0.527420395,2.198515,1.4652,1.4681,1.4702,1.4679,0.001195,0.0005,0.0005,0.0005
AgiaMarina_Xyliatou,615,2016,7,17,12,0,0,35.038000000000004,33.0577,521.0,0.25003400000000003,0.129708,0.098725,0.08619299999999999,0.250543,0.131571,0.099943,0.088286,0.9867,0.9881,0.9881,0.9886,0.005518,0.002616,0.001955,0.001638,0.67524,0.632782,0.641183,0.656745,0.026,0.140714,0.398143,0.064714,2.732857,0.649857,1.423388,0.779673196,1.550856,1.4103,1.4041,1.4039,1.3988,0.000833,0.00061,0.000585,0.000576
AgiaMarina_Xyliatou,617,2017,3,1,12,0,0,35.038000000000004,33.0577,521.0,0.390673,0.316772,0.296684,0.280406,0.394,0.31745,0.2954,0.28445,0.8974,0.9476,0.9417,0.9314,0.042181,0.017755,0.018496,0.020899,0.718622,0.698137,0.705381,0.712291,0.028,0.134,0.6055,0.168,2.0215,0.667,0.435238,0.237468654,1.298768,1.5529,1.5409,1.5389,1.5335,0.005758,0.002947,0.00386,0.005261999999999999
AgiaMarina_Xyliatou,619,2017,7,17,12,0,0,35.038000000000004,33.0577,521.0,0.269446,0.128603,0.08482200000000001,0.066194,0.271175,0.1307,0.08525,0.069175,0.9868,0.9833,0.9799,0.9789,0.0055060000000000005,0.003334,0.00254,0.0021260000000000003,0.703095,0.626201,0.595489,0.5879850000000001,0.0335,0.16675,0.37625,0.0345,2.53725,0.6729999999999999,1.665766,1.313607592,1.142981,1.3866,1.3919,1.3924,1.4005,0.001273,0.001225,0.001235,0.001227
AgiaMarina_Xyliatou,621,2017,8,9,12,0,0,35.038000000000004,33.0577,521.0,0.275594,0.135432,0.090403,0.069744,0.27615700000000004,0.1367,0.090057,0.071514,0.9817,0.975867,0.9703,0.9672,0.008584999999999999,0.005441,0.004190999999999999,0.003498,0.7022520000000001,0.642361,0.618305,0.612386,0.030571,0.170714,0.387714,0.035571,2.676429,0.657571,1.550664,1.449407545,1.085424,1.403767,1.398133,1.398633,1.394267,0.002179,0.002181,0.002233,0.002221
AgiaMarina_Xyliatou,623,2017,8,13,12,0,0,35.038000000000004,33.0577,521.0,0.361599,0.186736,0.12676400000000002,0.099742,0.363133,0.1883,0.12678299999999998,0.101833,0.9762,0.977033,0.9718,0.971333,0.01283,0.006469,0.005354,0.004361,0.709969,0.6388739999999999,0.606942,0.5997100000000001,0.046667,0.174833,0.418333,0.046833,2.3765,0.644,1.549655,1.377695707,1.310368,1.389867,1.403533,1.410533,1.410633,0.00223,0.0016829999999999998,0.001802,0.001741
AgiaMarina_Xyliatou,625,2017,9,16,12,0,0,35.038000000000004,33.0577,521.0,0.327981,0.190407,0.145136,0.123734,0.32946,0.19155,0.14498,0.12503,0.96892,0.97214,0.96132,0.96168,0.014441,0.007042000000000001,0.007103,0.005915999999999999,0.694291,0.657159,0.654796,0.664248,0.0317,0.1597,0.4778,0.0694,2.2422,0.6709,1.132466,0.930703659,1.147228,1.4788,1.4756,1.4752,1.46654,0.002759,0.001972,0.002597,0.002524
AgiaMarina_Xyliatou,627,2017,9,18,12,0,0,35.038000000000004,33.0577,521.0,0.394439,0.215128,0.151952,0.122891,0.3961,0.216667,0.152667,0.1236,0.9846,0.9846,0.9825,0.9821,0.006529999999999999,0.0036,0.002869,0.002375,0.738654,0.679421,0.643897,0.634944,0.04,0.202333,0.419333,0.06133300000000001,2.624667,0.593,1.404691,1.3278152909999998,1.229761,1.466,1.4514,1.4559,1.4509,0.001367,0.001174,0.001205,0.001177
AgiaMarina_Xyliatou,639,2018,5,21,12,0,0,35.038000000000004,33.0577,521.0,0.385628,0.359702,0.343276,0.327079,0.3889,0.359657,0.343543,0.331414,0.9179,0.985433,0.978967,0.976767,0.034493,0.005658,0.00785,0.008338,0.774362,0.7429680000000001,0.744815,0.7490399999999999,0.024429,0.138714,0.710286,0.209429,1.87,0.568429,0.183279,0.225970551,2.563733,1.480267,1.499433,1.485467,1.472633,0.0034950000000000003,0.000668,0.001212,0.00152
AgiaMarina_Xyliatou,643,2018,11,3,12,0,0,35.038000000000004,33.0577,521.0,0.381422,0.340419,0.332845,0.33110700000000004,0.38745,0.340933,0.33445,0.33425,0.8855,0.9452,0.9531,0.9507,0.053752,0.022943,0.01947,0.02055,0.771065,0.725053,0.722941,0.72324,0.028667,0.086,0.43,0.3025,2.362167,0.5305,0.227098,0.00376058,1.544028,1.5484,1.5974,1.5855,1.5843,0.00369,0.00187,0.001936,0.002321
AgiaMarina_Xyliatou,649,2019,5,29,12,0,0,35.038000000000004,33.0577,521.0,0.38256,0.359767,0.34411,0.330123,0.38505,0.3603,0.3449,0.333883,0.922,0.9897,0.99155,0.9926,0.032544,0.004012,0.003146,0.002682,0.795229,0.753003,0.752907,0.757685,0.021833,0.147333,0.700833,0.205667,1.7873330000000005,0.545,0.16128900000000002,0.204092353,3.5813660000000005,1.44635,1.46825,1.4556,1.44335,0.003461,0.0005,0.0005,0.0005
Agoufou,723,2003,7,18,12,0,0,15.3454,-1.479117,305.0,0.2679,0.244513,0.231701,0.226917,0.26996,0.24392,0.2341,0.22934,0.9409,0.9874,0.9898,0.9911,0.025242,0.005162,0.004058,0.003464,0.780573,0.748687,0.745891,0.751632,0.0142,0.149,0.6068,0.1652,2.0148,0.5414,0.233239,0.129147175,2.798968,1.4547,1.4586,1.4381,1.4257,0.001959,0.0005,0.0005,0.0005
Agoufou,729,2003,7,30,12,0,0,15.3454,-1.479117,305.0,0.391436,0.355579,0.335532,0.32621100000000003,0.39505,0.3551,0.33785,0.32965,0.9534,0.9886,0.9905,0.9917,0.018862,0.004125,0.003266,0.002813,0.7948890000000001,0.750763,0.746725,0.7459819999999999,0.021,0.154,0.6145,0.234,1.9635,0.501,0.232379,0.15446874900000002,2.684674,1.4625,1.4728,1.4653,1.4632,0.00181,0.0005,0.0005,0.0005
Agoufou,835,2004,8,13,12,0,0,15.3454,-1.479117,305.0,0.392606,0.371092,0.358298,0.348271,0.3968,0.37125,0.3588,0.3521,0.9127,0.9872,0.9828,0.9814,0.040458,0.005672,0.007455,0.007903,0.794219,0.735398,0.740696,0.745106,0.018000000000000002,0.1395,0.652,0.26,2.0245,0.517,0.160527,0.118504638,2.707484,1.4689,1.4907,1.4683,1.45,0.003152,0.0005,0.000858,0.0010949999999999998
Agoufou,851,2004,11,8,12,0,0,15.3454,-1.479117,305.0,0.27359,0.223663,0.202965,0.195545,0.278667,0.223067,0.204667,0.1984,0.8179,0.9335,0.9192,0.9148,0.08042,0.025322,0.029723000000000006,0.031038,0.7828890000000001,0.728657,0.738795,0.74438,0.021833,0.121833,0.484167,0.191167,2.670667,0.625333,0.56387,0.195512105,1.5906129999999998,1.5428,1.5652,1.5636,1.5625,0.007935,0.002151,0.003303,0.0040030000000000005
Agoufou,901,2005,3,10,12,0,0,15.3454,-1.479117,305.0,0.394808,0.383204,0.370425,0.361699,0.398033,0.38155,0.371517,0.3648,0.86145,0.95735,0.9505,0.9459,0.05866100000000001,0.017251,0.019548,0.021013,0.813699,0.750637,0.753145,0.75651,0.018333,0.145,0.706833,0.2305,1.7626669999999998,0.500667,0.100727,0.114704054,1.8007099999999998,1.45695,1.48955,1.4717,1.4629,0.006887000000000001,0.002205,0.0032020000000000004,0.004077
Agoufou,987,2006,3,28,12,0,0,15.3454,-1.479117,305.0,0.395983,0.380192,0.365699,0.355119,0.4006,0.3802,0.3667,0.357833,0.8965,0.980333,0.985867,0.9784,0.047182,0.008496,0.005741,0.008401,0.8336180000000001,0.760319,0.754624,0.7571829999999999,0.0205,0.1475,0.6655,0.282,2.2528330000000003,0.573833,0.12556099999999998,0.153885047,3.193978,1.420467,1.4673,1.455967,1.4442,0.004298,0.0008449999999999999,0.000726,0.001297
Agoufou,1061,2006,9,2,12,0,0,15.3454,-1.479117,305.0,0.363294,0.3009,0.27334400000000003,0.263308,0.366075,0.30035,0.274975,0.265125,0.9023,0.9515,0.9756,0.9741,0.041623,0.017464,0.008094,0.008284,0.771908,0.726596,0.720859,0.725542,0.029,0.1355,0.5325,0.1815,2.0615,0.57925,0.429592,0.229332924,2.358577,1.4347,1.4695,1.462,1.4562,0.004887,0.002423,0.001314,0.0016079999999999998
Agoufou,1067,2006,9,15,12,0,0,15.3454,-1.479117,305.0,0.381044,0.330258,0.309707,0.304439,0.384433,0.328967,0.311717,0.305917,0.89815,0.9694,0.98435,0.9834,0.066447,0.018505,0.009242,0.009729,0.769237,0.7271810000000001,0.72442,0.72758,0.023667,0.134,0.562,0.221333,2.124167,0.599833,0.417037,0.118077123,2.970169,1.4946,1.52795,1.5069,1.5022,0.003936,0.001254,0.000762,0.000917
Agoufou,1077,2006,11,10,12,0,0,15.3454,-1.479117,305.0,0.386197,0.358708,0.332232,0.317361,0.389725,0.356313,0.333875,0.321412,0.8746,0.954725,0.966975,0.963125,0.052730999999999986,0.017472,0.011979,0.012864,0.8135789999999999,0.768606,0.765176,0.766208,0.02275,0.156375,0.687875,0.205875,1.812875,0.521375,0.225694,0.239166097,2.223052,1.436025,1.45,1.4352,1.428625,0.006437000000000001,0.00238,0.0020280000000000003,0.002537
Agoufou,1087,2006,12,28,12,0,0,15.3454,-1.479117,305.0,0.35317600000000005,0.318351,0.294182,0.282729,0.357471,0.3163,0.296014,0.286186,0.8731,0.9445,0.9534,0.9536,0.052406,0.020372,0.015978,0.015330000000000003,0.8257190000000001,0.774075,0.769799,0.7707350000000001,0.022857,0.14300000000000002,0.606,0.219857,2.148571,0.534571,0.27770700000000004,0.212270872,1.7888419999999998,1.4197,1.4414,1.4309,1.4261,0.00655,0.002939,0.002844,0.003147
Agoufou,1091,2007,1,4,12,0,0,15.3454,-1.479117,305.0,0.31752800000000003,0.284484,0.260895,0.24851,0.321,0.28342,0.26218,0.25118,0.881533,0.9634,0.968333,0.969533,0.051333,0.01436,0.0116,0.010707,0.8021159999999999,0.756238,0.756322,0.755782,0.0198,0.155,0.6266,0.182,2.0514,0.5670000000000001,0.35807100000000003,0.2694594,2.273605,1.452767,1.470833,1.453667,1.4463,0.005573,0.001723,0.0017280000000000002,0.001852
Agoufou,1151,2008,8,3,12,0,0,15.3454,-1.479117,305.0,0.368561,0.34586500000000003,0.335793,0.327942,0.372629,0.346271,0.336571,0.330743,0.9127,0.9764,0.9539,0.9498,0.037708,0.009582,0.018348,0.019765,0.792342,0.7443489999999999,0.748218,0.751653,0.022571,0.125,0.653429,0.23928600000000005,2.157714,0.619286,0.157345,0.109813706,1.274338,1.4303,1.4873,1.4931,1.4897,0.003317,0.000998,0.002542,0.0032049999999999995
Agoufou,1153,2008,8,7,12,0,0,15.3454,-1.479117,305.0,0.39382,0.366357,0.35417,0.344791,0.3986,0.366775,0.354925,0.348075,0.8948,0.96455,0.9603,0.9626,0.044154,0.013723,0.014833,0.013791,0.8095319999999999,0.751313,0.753288,0.75721,0.03025,0.112,0.54675,0.2685,2.2225,0.59125,0.172549,0.122519493,1.73793,1.3842,1.46025,1.467,1.45975,0.004171,0.001484,0.002045,0.002143
Agoufou,1161,2008,9,6,12,0,0,15.3454,-1.479117,305.0,0.394734,0.337864,0.310786,0.295908,0.397833,0.33755,0.311417,0.299133,0.88775,0.9347,0.93985,0.934,0.046558,0.022864,0.019454,0.020528,0.7882979999999999,0.7392529999999999,0.731344,0.732649,0.023833,0.16433299999999998,0.579667,0.203,2.1405,0.613667,0.360343,0.253007492,1.315538,1.50725,1.5302,1.5309,1.52965,0.006203,0.003589,0.003766,0.004682
Agoufou,1175,2008,10,17,12,0,0,15.3454,-1.479117,305.0,0.371169,0.344886,0.32833,0.31769200000000003,0.3754,0.34365,0.3298,0.3214,0.8792,0.8987,0.8789,0.8768,0.049894,0.038906,0.044802,0.044387,0.784536,0.7403270000000001,0.742326,0.742161,0.019,0.157,0.688,0.2455,2.4455,0.6645,0.1946,0.162197884,0.201068,1.56,1.5930000000000002,1.5814,1.5682,0.005198,0.005227000000000001,0.008075,0.009093
Agoufou,1189,2008,11,13,12,0,0,15.3454,-1.479117,305.0,0.250556,0.239238,0.229388,0.221589,0.254,0.239533,0.230467,0.224733,0.8904,0.9643,0.9641,0.9605,0.047283,0.014813,0.014224,0.015099,0.8362729999999999,0.76841,0.762275,0.760684,0.010667,0.157,0.634,0.196667,2.465,0.5710000000000001,0.165082,0.15839249800000002,1.853514,1.4205,1.4426,1.4239,1.4088,0.004072999999999999,0.001471,0.001818,0.002205
Agoufou,1207,2009,2,24,12,0,0,15.3454,-1.479117,305.0,0.291632,0.267687,0.248225,0.234998,0.29401700000000003,0.26645,0.249117,0.238833,0.9001,0.9632,0.9585,0.9513,0.045638,0.015603,0.016291,0.018064,0.7964829999999999,0.752077,0.752674,0.756376,0.016666999999999998,0.16683299999999998,0.655167,0.146,1.780833,0.544167,0.246418,0.26503746,1.608343,1.4172,1.4182,1.4071,1.3958,0.004908,0.002004,0.002716,0.0034920000000000003
Ahmedabad,1303,2007,4,13,12,0,0,23.016667,72.516667,55.0,0.397539,0.309498,0.270313,0.263874,0.4,0.308475,0.27495,0.26165,0.8154,0.7894,0.7877,0.7672,0.07937999999999999,0.069755,0.06192,0.06374500000000001,0.737104,0.715829,0.716531,0.723859,0.02575,0.157,0.55925,0.17425,2.4730000000000003,0.73675,0.558055,0.311706694,0.359462,1.6,1.6,1.6,1.6,0.020953,0.024451,0.025201,0.032004000000000005
Al_Ain,1315,2006,9,13,12,0,0,24.242167,55.705167,283.0,0.388962,0.264187,0.223791,0.199775,0.3919,0.265325,0.223363,0.204863,0.9309,0.9685,0.9732,0.9795,0.028483,0.008705,0.006204,0.004354,0.7168260000000001,0.670854,0.676462,0.691779,0.054625,0.1275,0.41225,0.1435,2.236,0.5635,0.8360120000000001,0.543532227,2.599696,1.4249,1.4659,1.47975,1.47165,0.004121,0.001556,0.001355,0.001113
Al_Khaznah,1319,2004,6,17,12,0,0,24.158611,55.10055600000001,192.0,0.262889,0.195614,0.180467,0.176781,0.262867,0.196367,0.181233,0.176033,0.8831,0.9494,0.9342,0.9313,0.050284,0.016663999999999998,0.020149,0.020507,0.709615,0.684137,0.693054,0.699044,0.017667,0.116,0.524667,0.146333,2.499333,0.643333,0.584952,0.18301999,1.472682,1.6,1.6,1.6,1.6,0.005599,0.001944,0.003074,0.00353
Al_Khaznah,1345,2004,8,4,12,0,0,24.158611,55.10055600000001,192.0,0.395857,0.273567,0.237594,0.22635300000000005,0.39965,0.27465,0.23895,0.2267,0.9093,0.9394,0.9346,0.9302,0.036893,0.016631,0.015316,0.015379,0.718742,0.6768890000000001,0.6810510000000001,0.6842,0.032,0.131,0.46,0.1735,2.5185,0.623,0.768273,0.330851341,1.3511,1.5211,1.5443,1.5504,1.5599,0.0055520000000000005,0.0029920000000000003,0.0033810000000000003,0.003926
Al_Qlaa,1369,2004,7,2,12,0,0,24.133333,53.033333,5.0,0.385859,0.252653,0.21276,0.195534,0.388343,0.253971,0.21408600000000005,0.1987,0.954333,0.9661,0.970933,0.976633,0.021588,0.010065,0.007072,0.00519,0.709889,0.673236,0.679203,0.6884560000000001,0.043,0.128143,0.425429,0.149714,2.313,0.551143,0.8716950000000001,0.468876227,1.903412,1.435167,1.4580000000000002,1.470033,1.472067,0.002562,0.0016059999999999998,0.001417,0.001183
Alboran,1399,2011,8,10,12,0,0,35.939625,-3.35297,15.0,0.370766,0.332386,0.314427,0.303618,0.37376,0.33364,0.31548000000000004,0.30626,0.98525,0.9888,0.9907,0.9917,0.006247,0.004267,0.003375,0.002903,0.770691,0.7443310000000001,0.7407159999999999,0.7459,0.0222,0.1522,0.6144,0.209,2.0342,0.593,0.24979,0.186470506,0.8925649999999999,1.4382,1.456,1.4522,1.44795,0.000508,0.0005,0.0005,0.0005
Alboran,1401,2011,8,16,12,0,0,35.939625,-3.35297,15.0,0.368289,0.316022,0.289263,0.273378,0.37048,0.31666,0.28974,0.27646,0.9774,0.9896,0.9918,0.9816,0.009161,0.003589,0.002588,0.005529999999999999,0.767518,0.735217,0.7325189999999999,0.737729,0.0262,0.1622,0.5846,0.1624,1.757,0.524,0.36008,0.29496064,1.870472,1.4302,1.4601,1.4551,1.4502,0.001043,0.000567,0.0005110000000000001,0.001309
Alboran,1403,2011,8,22,12,0,0,35.939625,-3.35297,15.0,0.341467,0.280414,0.251736,0.236882,0.3431,0.280567,0.25255,0.239983,0.985,0.98325,0.98645,0.9777,0.008095,0.007352,0.005273,0.00834,0.760783,0.7280909999999999,0.7253390000000001,0.731957,0.023833,0.168,0.540833,0.14366700000000002,1.856833,0.563333,0.428919,0.32088303100000004,0.675882,1.45385,1.46775,1.46305,1.4594,0.000682,0.000905,0.0008320000000000001,0.001573
Alta_Floresta,1455,2000,8,16,12,0,0,-9.871339,-56.104453,277.0,0.386004,0.178042,0.11481199999999997,0.079077,0.386367,0.180767,0.1129,0.082433,0.9952,0.9936,0.9922,0.9907,0.002261,0.001369,0.001013,0.0008349999999999999,0.667962,0.561928,0.516621,0.51131,0.052333000000000005,0.145333,0.393,0.030667000000000007,2.897,0.680667,1.788712,1.977287479,1.175707,1.4264,1.4736,1.5035,1.4962,0.000503,0.000503,0.000503,0.000503
Alta_Floresta,1473,2001,9,17,12,0,0,-9.871339,-56.104453,277.0,0.390269,0.185973,0.113976,0.084866,0.39054,0.1863,0.11476,0.08696,0.92475,0.9091,0.89405,0.88795,0.032086,0.018642,0.013424,0.010745,0.684135,0.604487,0.56284,0.549389,0.0392,0.1674,0.413,0.0312,2.6078,0.6906,1.7987959999999998,1.7439114880000002,1.322788,1.52705,1.5059,1.49345,1.48615,0.012254,0.011053,0.010324,0.009647
Alta_Floresta,1575,2006,8,10,12,0,0,-9.871339,-56.104453,277.0,0.28086300000000003,0.140927,0.097606,0.079881,0.2836,0.1432,0.097367,0.0792,0.912,0.901,0.872,0.8508,0.043108,0.024448,0.021417,0.02032,0.641791,0.5705,0.559142,0.564492,0.033333,0.142333,0.459667,0.032333,3.159,0.743667,1.572651,1.298283355,1.058287,1.5564,1.5382,1.5319999999999998,1.5311,0.013633,0.01154,0.013473,0.01504
